Variable,index0,index1,index2,I.val,P.val,index,Pgd.val,Ps.val,Q.val,Qgd.val,Qs.val,V.val
I,3.0,23.0,10.0,0.5411893926413998,,,,,,,,
I,3.0,23.0,11.0,0.5830199118047648,,,,,,,,
I,3.0,23.0,12.0,1.0535691361856778,,,,,,,,
I,3.0,23.0,13.0,0.9996209679705269,,,,,,,,
I,3.0,23.0,14.0,0.7744228456504231,,,,,,,,
I,3.0,23.0,15.0,0.6895402260985103,,,,,,,,
I,3.0,23.0,16.0,0.6797021215667882,,,,,,,,
I,3.0,23.0,17.0,0.5638589518928833,,,,,,,,
I,3.0,23.0,18.0,0.5012066078529258,,,,,,,,
I,3.0,23.0,19.0,0.6511232908642134,,,,,,,,
I,4.0,5.0,5.0,0.9060158081201739,,,,,,,,
I,4.0,5.0,6.0,0.7766503626351982,,,,,,,,
I,4.0,5.0,7.0,0.578406059407484,,,,,,,,
I,4.0,5.0,8.0,0.890818414047663,,,,,,,,
I,4.0,5.0,9.0,1.0103879685599644,,,,,,,,
I,4.0,5.0,10.0,1.1509724390017244,,,,,,,,
I,4.0,5.0,11.0,1.2933608935640997,,,,,,,,
I,4.0,5.0,12.0,1.60725000031116,,,,,,,,
I,4.0,5.0,13.0,1.5308645685015818,,,,,,,,
I,4.0,5.0,14.0,1.2784331912599867,,,,,,,,
I,4.0,5.0,15.0,1.1648636729040147,,,,,,,,
I,4.0,5.0,16.0,1.0420218875986493,,,,,,,,
I,4.0,5.0,17.0,0.8403549753952555,,,,,,,,
I,4.0,5.0,18.0,0.8157687256495415,,,,,,,,
I,4.0,5.0,19.0,1.4896686643648367,,,,,,,,
I,5.0,6.0,5.0,0.8832614209553284,,,,,,,,
I,5.0,6.0,6.0,0.7536470142055096,,,,,,,,
I,5.0,6.0,7.0,0.5637714343564837,,,,,,,,
I,5.0,6.0,8.0,0.8710882334490665,,,,,,,,
I,5.0,6.0,9.0,1.0025109124588438,,,,,,,,
I,5.0,6.0,10.0,1.1613156938373754,,,,,,,,
I,5.0,6.0,11.0,1.305653345076277,,,,,,,,
I,5.0,6.0,12.0,1.5817023253062366,,,,,,,,
I,5.0,6.0,13.0,1.5093613098438152,,,,,,,,
I,5.0,6.0,14.0,1.2753005537230782,,,,,,,,
I,5.0,6.0,15.0,1.1645679738792072,,,,,,,,
I,5.0,6.0,16.0,1.0307435057539258,,,,,,,,
I,5.0,6.0,17.0,0.8239865638435513,,,,,,,,
I,5.0,6.0,18.0,0.7906669840082144,,,,,,,,
I,5.0,6.0,19.0,1.4486946066209763,,,,,,,,
I,6.0,7.0,5.0,0.41497385795929737,,,,,,,,
I,6.0,7.0,6.0,0.3213727032195845,,,,,,,,
I,6.0,7.0,7.0,0.19431469561473402,,,,,,,,
I,6.0,7.0,8.0,0.30676494989727443,,,,,,,,
I,6.0,7.0,9.0,0.41069098227203177,,,,,,,,
I,6.0,7.0,10.0,0.5939261275704306,,,,,,,,
I,6.0,7.0,11.0,0.674903738943808,,,,,,,,
I,6.0,7.0,12.0,0.5964886222124453,,,,,,,,
I,6.0,7.0,13.0,0.5799249509031688,,,,,,,,
I,6.0,7.0,14.0,0.5592073255131768,,,,,,,,
I,6.0,7.0,15.0,0.5240660047676615,,,,,,,,
I,6.0,7.0,16.0,0.4076665944719931,,,,,,,,
I,6.0,7.0,17.0,0.29633003609614506,,,,,,,,
I,6.0,7.0,18.0,0.282750787785783,,,,,,,,
I,6.0,7.0,19.0,0.6468083668209441,,,,,,,,
I,6.0,26.0,5.0,0.46113137274881943,,,,,,,,
I,6.0,26.0,6.0,0.4228885771237389,,,,,,,,
I,6.0,26.0,7.0,0.3597993138315179,,,,,,,,
I,6.0,26.0,8.0,0.5546736229385145,,,,,,,,
I,6.0,26.0,9.0,0.6118984812823486,,,,,,,,
I,6.0,26.0,10.0,0.6107047473566649,,,,,,,,
I,6.0,26.0,11.0,0.6771151666954183,,,,,,,,
I,6.0,26.0,12.0,0.9872811397851229,,,,,,,,
I,6.0,26.0,13.0,0.9375720506035993,,,,,,,,
I,6.0,26.0,14.0,0.7518095521874,,,,,,,,
I,6.0,26.0,15.0,0.6775565530432774,,,,,,,,
I,6.0,26.0,16.0,0.6372116497839047,,,,,,,,
I,6.0,26.0,17.0,0.5234368731455963,,,,,,,,
I,6.0,26.0,18.0,0.48996114478201797,,,,,,,,
I,6.0,26.0,19.0,0.7871852459663107,,,,,,,,
I,7.0,8.0,5.0,0.33761418542530663,,,,,,,,
I,7.0,8.0,6.0,0.24100958181511975,,,,,,,,
I,7.0,8.0,7.0,0.16999981417534635,,,,,,,,
I,7.0,8.0,8.0,0.2875171671136156,,,,,,,,
I,7.0,8.0,9.0,0.4496169264552843,,,,,,,,
I,7.0,8.0,10.0,0.6639796333692669,,,,,,,,
I,7.0,8.0,11.0,0.7517780078245091,,,,,,,,
I,7.0,8.0,12.0,0.6080384890644892,,,,,,,,
I,7.0,8.0,13.0,0.6030336468754132,,,,,,,,
I,7.0,8.0,14.0,0.6222221251665765,,,,,,,,
I,7.0,8.0,15.0,0.586816986418417,,,,,,,,
I,7.0,8.0,16.0,0.43819429111015307,,,,,,,,
I,7.0,8.0,17.0,0.29137017754256694,,,,,,,,
I,7.0,8.0,18.0,0.20546556619132275,,,,,,,,
I,7.0,8.0,19.0,0.5044979568531478,,,,,,,,
I,8.0,9.0,5.0,0.2599214549638729,,,,,,,,
I,8.0,9.0,6.0,0.16177746426717468,,,,,,,,
I,8.0,9.0,7.0,0.18453586751202636,,,,,,,,
I,8.0,9.0,8.0,0.32385416782312926,,,,,,,,
I,8.0,9.0,9.0,0.5247221541725958,,,,,,,,
I,8.0,9.0,10.0,0.7458543746145493,,,,,,,,
I,8.0,9.0,11.0,0.8405284158266979,,,,,,,,
I,8.0,9.0,12.0,0.6999063978549989,,,,,,,,
I,8.0,9.0,13.0,0.6974524149603282,,,,,,,,
I,8.0,9.0,14.0,0.7199502064674368,,,,,,,,
I,8.0,9.0,15.0,0.6774275168508936,,,,,,,,
I,8.0,9.0,16.0,0.5114736129255756,,,,,,,,
I,8.0,9.0,17.0,0.334810319467432,,,,,,,,
I,8.0,9.0,18.0,0.16819180189437546,,,,,,,,
I,8.0,9.0,19.0,0.3615645411410485,,,,,,,,
I,9.0,10.0,5.0,0.23803745823621442,,,,,,,,
I,9.0,10.0,6.0,0.14136181543809206,,,,,,,,
I,9.0,10.0,7.0,0.19786667466715607,,,,,,,,
I,9.0,10.0,8.0,0.3465646412732221,,,,,,,,
I,9.0,10.0,9.0,0.5544635397247768,,,,,,,,
I,9.0,10.0,10.0,0.7733087677551493,,,,,,,,
I,9.0,10.0,11.0,0.8701286006038185,,,,,,,,
I,9.0,10.0,12.0,0.7437688505473279,,,,,,,,
I,9.0,10.0,13.0,0.740118640659907,,,,,,,,
I,9.0,10.0,14.0,0.756478651977661,,,,,,,,
I,9.0,10.0,15.0,0.7104905787106245,,,,,,,,
I,9.0,10.0,16.0,0.5419062437274723,,,,,,,,
I,9.0,10.0,17.0,0.35765673282076227,,,,,,,,
I,9.0,10.0,18.0,0.17366280142321802,,,,,,,,
I,9.0,10.0,19.0,0.32241811101100765,,,,,,,,
I,10.0,11.0,5.0,0.21613994805849135,,,,,,,,
I,10.0,11.0,6.0,0.12193743861792826,,,,,,,,
I,10.0,11.0,7.0,0.21300728045197592,,,,,,,,
I,10.0,11.0,8.0,0.3715178243624857,,,,,,,,
I,10.0,11.0,9.0,0.5853638642779444,,,,,,,,
I,10.0,11.0,10.0,0.8011143286128967,,,,,,,,
I,10.0,11.0,11.0,0.9000752761893277,,,,,,,,
I,10.0,11.0,12.0,0.7905346605778404,,,,,,,,
I,10.0,11.0,13.0,0.7852786826876089,,,,,,,,
I,10.0,11.0,14.0,0.7941048381517124,,,,,,,,
I,10.0,11.0,15.0,0.7444240347463563,,,,,,,,
I,10.0,11.0,16.0,0.5737393602534604,,,,,,,,
I,10.0,11.0,17.0,0.3822855654999003,,,,,,,,
I,10.0,11.0,18.0,0.18425843716089557,,,,,,,,
I,10.0,11.0,19.0,0.283629080784929,,,,,,,,
I,11.0,12.0,5.0,0.19744750679016482,,,,,,,,
I,11.0,12.0,6.0,0.1036162798660913,,,,,,,,
I,11.0,12.0,7.0,0.2229364339285539,,,,,,,,
I,11.0,12.0,8.0,0.38805764166105927,,,,,,,,
I,11.0,12.0,9.0,0.6065249033527333,,,,,,,,
I,11.0,12.0,10.0,0.820718502991864,,,,,,,,
I,11.0,12.0,11.0,0.9212008641312721,,,,,,,,
I,11.0,12.0,12.0,0.8218269040711409,,,,,,,,
I,11.0,12.0,13.0,0.815652201813384,,,,,,,,
I,11.0,12.0,14.0,0.8200214048162315,,,,,,,,
I,11.0,12.0,15.0,0.7679104062770472,,,,,,,,
I,11.0,12.0,16.0,0.5954146490180069,,,,,,,,
I,11.0,12.0,17.0,0.3987688403851769,,,,,,,,
I,11.0,12.0,18.0,0.19036436862539557,,,,,,,,
I,11.0,12.0,19.0,0.24877219123935934,,,,,,,,
I,12.0,13.0,5.0,0.17329323908819244,,,,,,,,
I,12.0,13.0,6.0,0.08204019869400997,,,,,,,,
I,12.0,13.0,7.0,0.23881651334710138,,,,,,,,
I,12.0,13.0,8.0,0.4136266688816817,,,,,,,,
I,12.0,13.0,9.0,0.6371039629796195,,,,,,,,
I,12.0,13.0,10.0,0.847943802612027,,,,,,,,
I,12.0,13.0,11.0,0.9504910867187941,,,,,,,,
I,12.0,13.0,12.0,0.8685987478518931,,,,,,,,
I,12.0,13.0,13.0,0.8606441544165213,,,,,,,,
I,12.0,13.0,14.0,0.8570237332975841,,,,,,,,
I,12.0,13.0,15.0,0.8012562247061179,,,,,,,,
I,12.0,13.0,16.0,0.6270264889856756,,,,,,,,
I,12.0,13.0,17.0,0.42371221875277537,,,,,,,,
I,12.0,13.0,18.0,0.2048341402502001,,,,,,,,
I,12.0,13.0,19.0,0.20442722522270057,,,,,,,,
I,13.0,14.0,5.0,0.14912585381257493,,,,,,,,
I,13.0,14.0,6.0,0.0634750837046669,,,,,,,,
I,13.0,14.0,7.0,0.2563534567666415,,,,,,,,
I,13.0,14.0,8.0,0.4413807549649646,,,,,,,,
I,13.0,14.0,9.0,0.669079020761221,,,,,,,,
I,13.0,14.0,10.0,0.8757375078119637,,,,,,,,
I,13.0,14.0,11.0,0.9803570097907343,,,,,,,,
I,13.0,14.0,12.0,0.9184701195324654,,,,,,,,
I,13.0,14.0,13.0,0.9083711460946723,,,,,,,,
I,13.0,14.0,14.0,0.895437062921169,,,,,,,,
I,13.0,14.0,15.0,0.8357595373473018,,,,,,,,
I,13.0,14.0,16.0,0.6602580465590279,,,,,,,,
I,13.0,14.0,17.0,0.4504781287631512,,,,,,,,
I,13.0,14.0,18.0,0.22359263373656785,,,,,,,,
I,13.0,14.0,19.0,0.1603119707226892,,,,,,,,
I,14.0,15.0,5.0,0.099798104867726,,,,,,,,
I,14.0,15.0,6.0,0.0478528382298482,,,,,,,,
I,14.0,15.0,7.0,0.2946731813835839,,,,,,,,
I,14.0,15.0,8.0,0.5011753001492861,,,,,,,,
I,14.0,15.0,9.0,0.7358299304648427,,,,,,,,
I,14.0,15.0,10.0,0.9325182317935272,,,,,,,,
I,14.0,15.0,11.0,1.0412989357525455,,,,,,,,
I,14.0,15.0,12.0,1.0242206018418296,,,,,,,,
I,14.0,15.0,13.0,1.0091536225925728,,,,,,,,
I,14.0,15.0,14.0,0.9750915517149684,,,,,,,,
I,14.0,15.0,15.0,0.9071078968341707,,,,,,,,
I,14.0,15.0,16.0,0.7299505887183719,,,,,,,,
I,14.0,15.0,17.0,0.5076124851269869,,,,,,,,
I,14.0,15.0,18.0,0.26925891012137876,,,,,,,,
I,14.0,15.0,19.0,0.06991741391636201,,,,,,,,
I,15.0,16.0,5.0,0.07881793212242381,,,,,,,,
I,15.0,16.0,6.0,0.06376861984470128,,,,,,,,
I,15.0,16.0,7.0,0.3164413370648755,,,,,,,,
I,15.0,16.0,8.0,0.5347559649606534,,,,,,,,
I,15.0,16.0,9.0,0.7721084124211466,,,,,,,,
I,15.0,16.0,10.0,0.9625074553423932,,,,,,,,
I,15.0,16.0,11.0,1.073456142450742,,,,,,,,
I,15.0,16.0,12.0,1.0829196632785425,,,,,,,,
I,15.0,16.0,13.0,1.0648242657228364,,,,,,,,
I,15.0,16.0,14.0,1.0181019216981504,,,,,,,,
I,15.0,16.0,15.0,0.9454650548720783,,,,,,,,
I,15.0,16.0,16.0,0.7680393595219497,,,,,,,,
I,15.0,16.0,17.0,0.5393982659953622,,,,,,,,
I,15.0,16.0,18.0,0.2973937664097245,,,,,,,,
I,15.0,16.0,19.0,0.05204057110537699,,,,,,,,
I,16.0,17.0,5.0,0.056675901123653706,,,,,,,,
I,16.0,17.0,6.0,0.08166367827840008,,,,,,,,
I,16.0,17.0,7.0,0.33801469107265375,,,,,,,,
I,16.0,17.0,8.0,0.5680067917451036,,,,,,,,
I,16.0,17.0,9.0,0.8080211693026619,,,,,,,,
I,16.0,17.0,10.0,0.9922065216553387,,,,,,,,
I,16.0,17.0,11.0,1.105287007799724,,,,,,,,
I,16.0,17.0,12.0,1.14090083373595,,,,,,,,
I,16.0,17.0,13.0,1.1198260337753723,,,,,,,,
I,16.0,17.0,14.0,1.060638393539812,,,,,,,,
I,16.0,17.0,15.0,0.9834200354277348,,,,,,,,
I,16.0,17.0,16.0,0.8057375221823425,,,,,,,,
I,16.0,17.0,17.0,0.5708776707263968,,,,,,,,
I,16.0,17.0,18.0,0.3252713558443774,,,,,,,,
I,16.0,17.0,19.0,0.055698283498959306,,,,,,,,
I,17.0,18.0,5.0,0.03455402189349522,,,,,,,,
I,17.0,18.0,6.0,0.10176364905865633,,,,,,,,
I,17.0,18.0,7.0,0.3598061093815917,,,,,,,,
I,17.0,18.0,8.0,0.601534223972896,,,,,,,,
I,17.0,18.0,9.0,0.8440943289529017,,,,,,,,
I,17.0,18.0,10.0,1.021934548181404,,,,,,,,
I,17.0,18.0,11.0,1.137131974939157,,,,,,,,
I,17.0,18.0,12.0,1.1991848994162573,,,,,,,,
I,17.0,18.0,13.0,1.175094371464994,,,,,,,,
I,17.0,18.0,14.0,1.1032979688788032,,,,,,,,
I,17.0,18.0,15.0,1.0214797449418578,,,,,,,,
I,17.0,18.0,16.0,0.843624076487165,,,,,,,,
I,17.0,18.0,17.0,0.6025926164523259,,,,,,,,
I,17.0,18.0,18.0,0.35360589669783976,,,,,,,,
I,17.0,18.0,19.0,0.08292647484312032,,,,,,,,
I,19.0,20.0,5.0,0.10071979791474613,,,,,,,,
I,19.0,20.0,6.0,0.10664618574989697,,,,,,,,
I,19.0,20.0,7.0,0.10958776156372038,,,,,,,,
I,19.0,20.0,8.0,0.16904035835420572,,,,,,,,
I,19.0,20.0,9.0,0.183893027358836,,,,,,,,
I,19.0,20.0,10.0,0.1540871567957153,,,,,,,,
I,19.0,20.0,11.0,0.16597128708059555,,,,,,,,
I,19.0,20.0,12.0,0.2973658967875294,,,,,,,,
I,19.0,20.0,13.0,0.2823945363494443,,,,,,,,
I,19.0,20.0,14.0,0.21962931920637246,,,,,,,,
I,19.0,20.0,15.0,0.1957815913485446,,,,,,,,
I,19.0,20.0,16.0,0.19283557291858475,,,,,,,,
I,19.0,20.0,17.0,0.16010651381232321,,,,,,,,
I,19.0,20.0,18.0,0.14228815222818103,,,,,,,,
I,19.0,20.0,19.0,0.18403961412143882,,,,,,,,
I,20.0,21.0,5.0,0.06715429492397346,,,,,,,,
I,20.0,21.0,6.0,0.0711061607900139,,,,,,,,
I,20.0,21.0,7.0,0.07306769638836015,,,,,,,,
I,20.0,21.0,8.0,0.11271546500848166,,,,,,,,
I,20.0,21.0,9.0,0.12262126456156663,,,,,,,,
I,20.0,21.0,10.0,0.10274294691656435,,,,,,,,
I,20.0,21.0,11.0,0.11066861651979296,,,,,,,,
I,20.0,21.0,12.0,0.19831187588370724,,,,,,,,
I,20.0,21.0,13.0,0.18832427594510606,,,,,,,,
I,20.0,21.0,14.0,0.14645653527625635,,,,,,,,
I,20.0,21.0,15.0,0.1305504368704831,,,,,,,,
I,20.0,21.0,16.0,0.128585550058433,,,,,,,,
I,20.0,21.0,17.0,0.10675731093692924,,,,,,,,
I,20.0,21.0,18.0,0.09487427248888153,,,,,,,,
I,20.0,21.0,19.0,0.12271905108069299,,,,,,,,
I,21.0,22.0,5.0,0.033580775162026365,,,,,,,,
I,21.0,22.0,6.0,0.035557147751776506,,,,,,,,
I,21.0,22.0,7.0,0.03653814227137906,,,,,,,,
I,21.0,22.0,8.0,0.05636796570284412,,,,,,,,
I,21.0,22.0,9.0,0.06132274527723693,,,,,,,,
I,21.0,22.0,10.0,0.0513799687535934,,,,,,,,
I,21.0,22.0,11.0,0.0553441669510309,,,,,,,,
I,21.0,22.0,12.0,0.09918771178069784,,,,,,,,
I,21.0,22.0,13.0,0.09419078031673105,,,,,,,,
I,21.0,22.0,14.0,0.07324556041927834,,,,,,,,
I,21.0,22.0,15.0,0.06528895079235722,,,,,,,,
I,21.0,22.0,16.0,0.06430609843140961,,,,,,,,
I,21.0,22.0,17.0,0.05338783306126504,,,,,,,,
I,21.0,22.0,18.0,0.04744438263260118,,,,,,,,
I,21.0,22.0,19.0,0.061371667537003495,,,,,,,,
I,23.0,24.0,5.0,0.31937913250813355,,,,,,,,
I,23.0,24.0,6.0,0.33806086941170194,,,,,,,,
I,23.0,24.0,7.0,0.34695719135445074,,,,,,,,
I,23.0,24.0,8.0,0.5366737857897056,,,,,,,,
I,23.0,24.0,9.0,0.5836436018098773,,,,,,,,
I,23.0,24.0,10.0,0.48755767232304725,,,,,,,,
I,23.0,24.0,11.0,0.5252598171273863,,,,,,,,
I,23.0,24.0,12.0,0.9495443070150827,,,,,,,,
I,23.0,24.0,13.0,0.9008841049932442,,,,,,,,
I,23.0,24.0,14.0,0.6978053946820335,,,,,,,,
I,23.0,24.0,15.0,0.6212792601547319,,,,,,,,
I,23.0,24.0,16.0,0.6124107103879951,,,,,,,,
I,23.0,24.0,17.0,0.507990293088888,,,,,,,,
I,23.0,24.0,18.0,0.45152382570087435,,,,,,,,
I,23.0,24.0,19.0,0.5866495248110684,,,,,,,,
I,24.0,25.0,5.0,0.15977915926753408,,,,,,,,
I,24.0,25.0,6.0,0.1691307878376396,,,,,,,,
I,24.0,25.0,7.0,0.17358415135805177,,,,,,,,
I,24.0,25.0,8.0,0.26859056289976285,,,,,,,,
I,24.0,25.0,9.0,0.2921217882041521,,,,,,,,
I,24.0,25.0,10.0,0.24398730706581845,,,,,,,,
I,24.0,25.0,11.0,0.2628719759893453,,,,,,,,
I,24.0,25.0,12.0,0.47557365547148694,,,,,,,,
I,24.0,25.0,13.0,0.45116249734976555,,,,,,,,
I,24.0,25.0,14.0,0.3493323499504839,,,,,,,,
I,24.0,25.0,15.0,0.3109795674653802,,,,,,,,
I,24.0,25.0,16.0,0.3065359457367909,,,,,,,,
I,24.0,25.0,17.0,0.25422221738303336,,,,,,,,
I,24.0,25.0,18.0,0.22594128013382211,,,,,,,,
I,24.0,25.0,19.0,0.2936294121116496,,,,,,,,
I,26.0,27.0,5.0,0.44056337981915766,,,,,,,,
I,26.0,27.0,6.0,0.40317628720977966,,,,,,,,
I,26.0,27.0,7.0,0.34815726641352424,,,,,,,,
I,26.0,27.0,8.0,0.53883918217211,,,,,,,,
I,26.0,27.0,9.0,0.604495025258768,,,,,,,,
I,26.0,27.0,10.0,0.6184380885181204,,,,,,,,
I,26.0,27.0,11.0,0.6867201137679854,,,,,,,,
I,26.0,27.0,12.0,0.9664424128026627,,,,,,,,
I,26.0,27.0,13.0,0.9197708515695746,,,,,,,,
I,26.0,27.0,14.0,0.747930460870476,,,,,,,,
I,26.0,27.0,15.0,0.6759252817025709,,,,,,,,
I,26.0,27.0,16.0,0.6272777258997828,,,,,,,,
I,26.0,27.0,17.0,0.5101065550546661,,,,,,,,
I,26.0,27.0,18.0,0.46989263526719816,,,,,,,,
I,26.0,27.0,19.0,0.7510013173804228,,,,,,,,
I,27.0,28.0,5.0,0.4201772569959622,,,,,,,,
I,27.0,28.0,6.0,0.38391338474693093,,,,,,,,
I,27.0,28.0,7.0,0.33786848892906,,,,,,,,
I,27.0,28.0,8.0,0.525239146984444,,,,,,,,
I,27.0,28.0,9.0,0.5998091822453517,,,,,,,,
I,27.0,28.0,10.0,0.6279332199715945,,,,,,,,
I,27.0,28.0,11.0,0.6981302887514137,,,,,,,,
I,27.0,28.0,12.0,0.9498848929202302,,,,,,,,
I,27.0,28.0,13.0,0.9060852224574938,,,,,,,,
I,27.0,28.0,14.0,0.7472583628612891,,,,,,,,
I,27.0,28.0,15.0,0.6771072869681368,,,,,,,,
I,27.0,28.0,16.0,0.620178734027554,,,,,,,,
I,27.0,28.0,17.0,0.4989760038508103,,,,,,,,
I,27.0,28.0,18.0,0.4511600582861192,,,,,,,,
I,27.0,28.0,19.0,0.7153554941765128,,,,,,,,
I,28.0,29.0,5.0,0.4012743186607308,,,,,,,,
I,28.0,29.0,6.0,0.36675424639477733,,,,,,,,
I,28.0,29.0,7.0,0.3309536760627549,,,,,,,,
I,28.0,29.0,8.0,0.5170019443746289,,,,,,,,
I,28.0,29.0,9.0,0.6009632830863818,,,,,,,,
I,28.0,29.0,10.0,0.6411334122880367,,,,,,,,
I,28.0,29.0,11.0,0.7133842235063105,,,,,,,,
I,28.0,29.0,12.0,0.9431312428043552,,,,,,,,
I,28.0,29.0,13.0,0.9016811877445884,,,,,,,,
I,28.0,29.0,14.0,0.7533561335278119,,,,,,,,
I,28.0,29.0,15.0,0.6841709018246687,,,,,,,,
I,28.0,29.0,16.0,0.6192803052059982,,,,,,,,
I,28.0,29.0,17.0,0.49296912961913997,,,,,,,,
I,28.0,29.0,18.0,0.4363623990796246,,,,,,,,
I,28.0,29.0,19.0,0.6828644047001745,,,,,,,,
I,29.0,30.0,5.0,0.35606594687552773,,,,,,,,
I,29.0,30.0,6.0,0.3244272455585959,,,,,,,,
I,29.0,30.0,7.0,0.31100859087061317,,,,,,,,
I,29.0,30.0,8.0,0.4915778068732381,,,,,,,,
I,29.0,30.0,9.0,0.5950590882422278,,,,,,,,
I,29.0,30.0,10.0,0.661662544910391,,,,,,,,
I,29.0,30.0,11.0,0.7376755743820967,,,,,,,,
I,29.0,30.0,12.0,0.915330155992374,,,,,,,,
I,29.0,30.0,13.0,0.879590866186104,,,,,,,,
I,29.0,30.0,14.0,0.7562770379065088,,,,,,,,
I,29.0,30.0,15.0,0.6901445930959627,,,,,,,,
I,29.0,30.0,16.0,0.6086261865985504,,,,,,,,
I,29.0,30.0,17.0,0.4727974170532692,,,,,,,,
I,29.0,30.0,18.0,0.3975358467253207,,,,,,,,
I,29.0,30.0,19.0,0.6036799230378159,,,,,,,,
I,30.0,31.0,5.0,0.16404680841956173,,,,,,,,
I,30.0,31.0,6.0,0.09452023651096281,,,,,,,,
I,30.0,31.0,7.0,0.16119513256826187,,,,,,,,
I,30.0,31.0,8.0,0.28299917361094784,,,,,,,,
I,30.0,31.0,9.0,0.44994097612116674,,,,,,,,
I,30.0,31.0,10.0,0.6207788895950626,,,,,,,,
I,30.0,31.0,11.0,0.7001695288739418,,,,,,,,
I,30.0,31.0,12.0,0.6132645809894599,,,,,,,,
I,30.0,31.0,13.0,0.6090382343388351,,,,,,,,
I,30.0,31.0,14.0,0.6158137656306382,,,,,,,,
I,30.0,31.0,15.0,0.575986340172154,,,,,,,,
I,30.0,31.0,16.0,0.44082720966944844,,,,,,,,
I,30.0,31.0,17.0,0.29128860369193527,,,,,,,,
I,30.0,31.0,18.0,0.14003657495890162,,,,,,,,
